Neighborhood,Complaint,Borough,Count
Woodhaven,Overgrown Tree/Branches,QUEENS,304
Woodhaven,Panhandling,QUEENS,28
Woodhaven,Pet Sale,QUEENS,1
Woodhaven,Plumbing,QUEENS,14
Woodhaven,Real Time Enforcement,QUEENS,29
Woodhaven,Recycling Basket Complaint,QUEENS,1
Woodhaven,Residential Disposal Complaint,QUEENS,105
Woodhaven,Rodent,BROOKLYN,1
Woodhaven,Rodent,QUEENS,116
Woodhaven,Root/Sewer/Sidewalk Condition,QUEENS,140
Woodhaven,Sanitation Worker or Vehicle Complaint,QUEENS,23
Woodhaven,School Maintenance,QUEENS,3
Woodhaven,Sewer,QUEENS,289
Woodhaven,Sidewalk Condition,QUEENS,306
Woodhaven,Smoking or Vaping,QUEENS,24
Woodhaven,Snow or Ice,QUEENS,64
Woodhaven,Special Projects Inspection Team (SPIT),QUEENS,30
Woodhaven,Standing Water,QUEENS,17
Woodhaven,Street Condition,QUEENS,426
Woodhaven,Street Light Condition,BROOKLYN,3
Woodhaven,Street Light Condition,QUEENS,204
Woodhaven,Street Sign - Damaged,QUEENS,34
Woodhaven,Street Sign - Dangling,QUEENS,30
Woodhaven,Street Sign - Missing,QUEENS,26
Woodhaven,Street Sweeping Complaint,QUEENS,6
Woodhaven,Taxi Report,QUEENS,2
Woodhaven,Tobacco or Non-Tobacco Sale,QUEENS,1
Woodhaven,Traffic,QUEENS,35
Woodhaven,Traffic Signal Condition,BROOKLYN,7
Woodhaven,Traffic Signal Condition,QUEENS,433
Woodhaven,Traffic Signal Condition,Unspecified,1
Woodhaven,Unleashed Dog,QUEENS,11
Woodhaven,Unsanitary Animal Facility,QUEENS,1
Woodhaven,Unsanitary Animal Pvt Property,QUEENS,25
Woodhaven,Unsanitary Pigeon Condition,QUEENS,18
Woodhaven,Uprooted Stump,QUEENS,2
Woodhaven,Urinating in Public,QUEENS,4
Woodhaven,Vendor Enforcement,QUEENS,116
Woodhaven,Violation of Park Rules,QUEENS,5
Woodhaven,Water Conservation,QUEENS,64
Woodhaven,Water Quality,QUEENS,2
Woodhaven,Water System,QUEENS,509
Woodhaven,Wood Pile Remaining,QUEENS,6
Woodlawn Cemetery,Abandoned Vehicle,BRONX,4
Woodlawn Cemetery,Blocked Driveway,BRONX,1
Woodlawn Cemetery,Bus Stop Shelter Complaint,BRONX,1
Woodlawn Cemetery,Construction Safety Enforcement,BRONX,1
Woodlawn Cemetery,Consumer Complaint,BRONX,2
Woodlawn Cemetery,Damaged Tree,BRONX,2
Woodlawn Cemetery,Dead Animal,BRONX,2
Woodlawn Cemetery,Derelict Vehicles,BRONX,14
Woodlawn Cemetery,Dirty Condition,BRONX,7
Woodlawn Cemetery,Encampment,BRONX,2
Woodlawn Cemetery,Graffiti,BRONX,2
Woodlawn Cemetery,Homeless Person Assistance,BRONX,2
Woodlawn Cemetery,Illegal Dumping,BRONX,23
Woodlawn Cemetery,Illegal Fireworks,BRONX,7
Woodlawn Cemetery,Illegal Parking,BRONX,34
Woodlawn Cemetery,Illegal Posting,BRONX,1
Woodlawn Cemetery,Illegal Tree Damage,BRONX,1
Woodlawn Cemetery,Industrial Waste,BRONX,1
Woodlawn Cemetery,Noise,BRONX,1
Woodlawn Cemetery,Noise - Commercial,BRONX,1
Woodlawn Cemetery,Noise - Residential,BRONX,3
Woodlawn Cemetery,Noise - Street/Sidewalk,BRONX,133
Woodlawn Cemetery,Noise - Vehicle,BRONX,7
Woodlawn Cemetery,Rodent,BRONX,1
Woodlawn Cemetery,Sewer,BRONX,4
Woodlawn Cemetery,Sidewalk Condition,BRONX,2
Woodlawn Cemetery,Street Condition,BRONX,12
Woodlawn Cemetery,Street Light Condition,BRONX,20
Woodlawn Cemetery,Street Sign - Dangling,BRONX,1
Woodlawn Cemetery,Traffic,BRONX,1
Woodlawn Cemetery,Traffic Signal Condition,BRONX,28
Woodlawn Cemetery,Vendor Enforcement,BRONX,3
Woodlawn Cemetery,Water System,BRONX,15
Woodside,Abandoned Bike,QUEENS,19
Woodside,Abandoned Vehicle,QUEENS,1488
Woodside,Air Quality,QUEENS,59
Woodside,Animal in a Park,QUEENS,13
Woodside,Animal-Abuse,QUEENS,112
Woodside,Asbestos,QUEENS,9
Woodside,BEST/Site Safety,QUEENS,3
Woodside,Beach/Pool/Sauna Complaint,QUEENS,2
Woodside,Bike Rack,QUEENS,4
Woodside,Bike Rack Condition,QUEENS,2
Woodside,Bike/Roller/Skate,QUEENS,1
Woodside,Bike/Roller/Skate Chronic,QUEENS,10
Woodside,Blocked Driveway,QUEENS,4078
Woodside,Boilers,QUEENS,11
Woodside,Broken Parking Meter,QUEENS,23
Woodside,Building Drinking Water Tank,QUEENS,1
Woodside,Building/Use,QUEENS,254
Woodside,Bus Stop Shelter Complaint,QUEENS,4
Woodside,Bus Stop Shelter Placement,QUEENS,1
Woodside,Cannabis Retailer,QUEENS,3
Woodside,Commercial Disposal Complaint,QUEENS,7
Woodside,Construction Lead Dust,QUEENS,12
Woodside,Construction Safety Enforcement,QUEENS,9
Woodside,Consumer Complaint,QUEENS,212
Woodside,Curb Condition,QUEENS,74
Woodside,DEP Street Condition,QUEENS,2
Woodside,Damaged Tree,QUEENS,285
Woodside,Day Care,QUEENS,10
Woodside,Dead Animal,QUEENS,81
Woodside,Dead/Dying Tree,QUEENS,118
Woodside,Derelict Vehicles,QUEENS,1343
Woodside,Dirty Condition,QUEENS,477
Woodside,Drinking,QUEENS,474
Woodside,Drug Activity,QUEENS,9
Woodside,Dumpster Complaint,QUEENS,20
Woodside,Electrical,QUEENS,23
Woodside,Elevator,QUEENS,77
Woodside,Emergency Response Team (ERT),QUEENS,15
Woodside,Encampment,QUEENS,661
Woodside,Food Establishment,QUEENS,87
Woodside,Food Poisoning,QUEENS,19
